conso_id;annee;conso_agri;conso_indu;conso_tert;conso_resi;conso_autre;conso_totale;code_dep
1473;2015;0;0;0;0;9794;9794;57
1474;2015;0;122284;0;31729;0;154013;57
1500;2015;0;0;16330;25969;552;42851;57
1515;2015;0;2214938;133669;0;0;2348607;57
1541;2015;5750;428766;439265;762903;40030;1676714;57
1544;2016;0;0;0;0;0;0;57
1574;2016;0;13391;5705;10738;825;30659;57
1575;2016;0;0;0;0;9254;9254;57
1576;2016;0;35632;9427;25560;0;70619;57
1625;2016;0;2159022;148733;0;0;2307755;57
1653;2016;167;343173;53105;742257;603237;1741939;57
1690;2017;0;0;0;0;9196;9196;57
1691;2017;0;45312;6222;20933;0;72467;57
1692;2017;0;92000;34000;28000;0;154000;57
1699;2017;0;0;4190;9460;0;13650;57
1700;2017;0;0;0;7455;0;7455;57
1702;2017;7;7451;7195;11819;1869;28341;57
1717;2017;0;270;1143;5314;0;6727;57
1727;2017;0;0;6533;6039;0;12572;57
1805;2018;0;134;644;25549;35409;61736;57
1810;2018;0;0;0;6640;159;6798;57
1820;2018;0;609;983;8586;1998;12177;57
1830;2018;0;197;110;14206;3925;18438;57
1850;2018;0;2082338;157942;0;0;2240280;57
1915;2019;0;2449;5592;21472;1368;30881;57
1916;2019;328;63;208;3676;0;4274;57
1917;2019;0;1774;16012;25147;18024;60957;57
1921;2019;0;0;0;6735;142;6877;57
2024;2020;0;9744;14396;32210;15778;72128;57
2025;2020;0;2464;5187;21956;1223;30830;57
2026;2020;0;0;0;6018;2817;8835;57
2027;2020;0;1928;17156;25310;17067;61461;57
2036;2020;0;0;0;10139;15786;25925;57
2055;2020;0;127;216;14466;3840;18649;57
2056;2020;0;406;1777;19658;77;21918;57
2077;2020;0;1855508;116626;0;0;1972134;57
2143;2021;0;19046;1533;10526;5906;37011;57
2144;2021;0;10643;14196;24041;23774;72654;57
2145;2021;0;7;0;2787;374;3168;57
2146;2021;0;0;77;8062;3858;11997;57
2159;2021;0;0;494;5874;425;6792;57
2161;2021;1;0;1582;10258;16534;28374;57
2174;2021;0;150;1343;11672;5349;18513;57
2181;2021;3276;396110;538954;602270;126041;1666650;57
2243;2011;4957;752740;565254;1797317;3473;3123741;57
2256;2011;0;10315;5326;9240;884;25765;57
2257;2011;0;0;0;0;82133;82133;57
2258;2011;0;0;0;0;17574;17574;57
2259;2011;0;31744;7910;25356;0;65010;57
2270;2011;0;2536;764;5963;0;9263;57
2313;2012;0;10684;5457;10011;888;27040;57
2314;2012;0;0;0;0;81452;81452;57
2403;2013;0;0;0;0;81879;81879;57
2405;2013;0;34785;9675;27883;0;72343;57
2415;2013;0;379;945;5599;0;6923;57
2486;2014;7272;708009;560990;1788432;1354;3066056;57
2499;2014;0;10659;5349;10028;897;26933;57
2525;2014;0;0;4440;8710;0;13150;57
2543;2014;0;2363608;130008;0;0;2493617;57
2611;2015;0;1989;2665;10163;1366;16182;57
2616;2015;0;8689;6170;13178;0;28037;57
2626;2015;0;779;971;5543;0;7293;57
2634;2015;0;863;5129;15230;57;21279;57
2638;2015;0;0;3821;8673;0;12494;57
2707;2016;7987;705907;586189;1897036;533;3197652;57
2723;2016;0;4303;17408;16724;0;38435;57
2785;2017;0;0;0;0;0;0;57
2814;2017;0;13915;5388;10116;928;30347;57
2815;2017;0;0;0;0;79641;79641;57
2816;2017;0;0;0;3493;439;3932;57
2841;2017;0;0;9502;27238;555;37295;57
2842;2017;0;0;0;15136;4790;19926;57
2865;2017;0;2136527;168702;0;0;2305229;57
2892;2017;0;583558;331530;728050;6218;1649356;57
2930;2018;0;2823;6351;21625;1605;32404;57
2931;2018;0;0;0;5763;3459;9222;57
2993;2018;0;0;0;0;0;0;57
3026;2019;0;17115;662;12391;4297;34465;57
3032;2019;0;0;185;12391;13598;26174;57
3048;2019;0;70;84;14344;3956;18455;57
3049;2019;0;483;4641;15802;3026;23952;57
3078;2019;0;2003028;159949;0;0;2162977;57
3123;2020;30584;599499;801944;1518896;3124;2954047;57
3137;2020;0;18454;621;12557;4046;35678;57
3138;2020;0;0;0;13165;1555;14720;57
3143;2020;0;0;0;6898;149;7047;57
3153;2020;0;518;2375;8592;707;12192;57
3160;2020;0;896;4603;15751;2661;23911;57
3203;2020;0;0;0;0;0;0;57
3226;2021;31282;655328;833036;1597652;2552;3119849;57
3243;2021;0;3278;6531;15519;7791;33118;57
3244;2021;0;97;422;37221;7607;45346;57
3246;2021;0;2487;14142;37609;24902;79139;57
3272;2021;0;86;194;13874;3085;17239;57
3273;2021;0;783;6982;11850;4797;24413;57
315;2014;0;123516;17349;0;0;140865;58
423;2015;0;129777;17618;0;0;147394;58
950;2020;30842;207035;310210;606983;5839;1160909;58
1010;2020;0;111644;13865;0;0;125509;58
1171;2011;9966;204531;223871;779887;733;1218988;58
1208;2012;9537;206377;233969;828269;601;1278754;58
1368;2014;18632;205085;224904;756689;635;1205945;58
1851;2018;0;136444;15883;0;0;152327;58
1902;2019;30985;214547;309157;610302;39921;1204911;58
2127;2021;27603;215110;327834;654450;4785;1229783;58
2348;2012;0;118298;16942;0;0;135240;58
2393;2013;10811;209491;236848;851473;904;1309526;58
2442;2013;0;126998;18232;0;0;145230;58
2592;2015;20438;199298;233154;775858;263;1229011;58
2708;2016;25401;195407;237222;807351;537;1265917;58
2767;2016;0;121484;16039;0;0;137523;58
2804;2017;27606;180090;250447;784185;0;1242327;58
2866;2017;0;133469;16849;0;0;150319;58
2918;2018;29565;219405;307947;609920;43089;1209925;58
3079;2019;0;129736;16379;0;0;146115;58
3300;2021;0;118346;17076;0;0;135422;58
48;2011;136;0;1079;2657;0;3872;59
120;2012;123;0;1182;2835;0;4140;59
182;2013;102032;2831097;3501108;6865228;111302;13410767;59
255;2013;0;169;9225;16336;0;25730;59
325;2014;0;164;8943;15792;0;24899;59
350;2015;97588;2802088;3400652;6432452;106939;12839719;59
449;2015;52;0;0;2276;0;2328;59
558;2016;0;2723;0;5431;0;8154;59
560;2016;0;159;9296;15062;0;24517;59
646;2017;0;0;25800;34890;2140;62830;59
673;2017;0;8733348;256852;0;0;8990199;59
722;2018;170585;2834871;4418594;4956400;347980;12728430;59
786;2018;0;8337606;275766;0;0;8613372;59
842;2019;175071;2752643;4435065;4906921;317944;12587645;59
878;2019;0;0;0;2538;509;3047;59
915;2019;0;0;2357;4520;0;6877;59
1030;2020;0;307;1242;3750;146;5445;59
1209;2012;102849;2805807;3382336;6724793;112761;13128544;59
1308;2013;156;0;1128;3068;0;4352;59
1393;2014;150;0;1034;2775;0;3959;59
1516;2015;0;8546623;260650;0;0;8807274;59
1532;2015;0;166;9075;15792;0;25033;59
1561;2016;106524;2819863;3460340;6533325;83666;13003718;59
1589;2016;127;0;340;2888;0;3355;59
1595;2016;0;0;25187;35106;0;60293;59
1626;2016;0;8545082;257029;0;0;8802110;59
1650;2016;56;0;0;2682;0;2738;59
1714;2017;126;0;348;2503;247;3224;59
1759;2017;0;2723;0;4965;0;7688;59
1767;2017;60;0;0;2790;0;2850;59
1816;2018;113;0;226;2350;218;2907;59
1822;2018;0;2621;10978;47956;1105;62660;59
1868;2018;0;0;527;5043;0;5570;59
1869;2018;58;0;0;2917;0;2975;59
1929;2019;0;2662;10383;46876;1465;61385;59
1954;2019;0;8406533;305925;0;0;8712458;59
1973;2019;55;626;6811;11980;0;19472;59
2051;2020;0;2763;10814;48096;1595;63267;59
2078;2020;0;7981021;249347;0;0;8230369;59
2089;2020;261;0;0;2230;0;2491;59
2092;2020;313;797;8994;13882;464;24450;59
2094;2020;0;0;0;0;44;44;59
2149;2021;0;0;0;0;0;0;59
2154;2021;0;0;0;0;55;55;59
2170;2021;0;3459;20420;35797;2398;62076;59
2202;2021;0;8430811;289282;0;0;8720093;59
2217;2021;212;202;8955;12832;656;22857;59
2244;2011;104166;2831241;3256703;6328139;109220;12629469;59
2349;2012;0;8843038;264503;0;0;9107542;59
2443;2013;0;8582057;262876;0;0;8844933;59
2456;2013;43;0;0;2918;0;2961;59
2487;2014;101863;2784190;3346782;6230430;108319;12571583;59
2544;2014;0;8850973;259388;0;0;9110361;59
2563;2014;40;0;0;2558;0;2598;59
2623;2015;128;0;917;2837;0;3882;59
2629;2015;0;0;26124;34655;0;60779;59
2669;2015;0;2997;0;5517;0;8514;59
2805;2017;121060;2747528;3562720;6377821;286;12809416;59
2887;2017;84;148;9312;15208;0;24752;59
2985;2018;256;797;10178;12269;0;23500;59
3092;2019;0;0;113;2207;0;2320;59
3124;2020;191440;2745523;4279845;5008022;20289;12245120;59
3149;2020;166;0;101;2451;225;2943;59
3227;2021;191633;2889203;4475226;5202584;13363;12772008;59
3242;2021;0;0;57;0;640;697;59
3311;2021;4;237;3016;3868;103;7228;59
3312;2021;339;0;161;2296;124;2920;59
204;2013;0;17692;10908;20745;0;49345;60
379;2015;0;15734;11434;20907;0;48075;60
424;2015;0;652360;200961;0;0;853321;60
441;2015;1187;60397;9270;76755;0;147609;60
501;2016;0;15259;11254;20988;0;47501;60
555;2016;758;61023;9795;75939;0;147516;60
559;2016;83;0;0;2415;67;2565;60
600;2017;12227;790649;877680;1941909;0;3622465;60
632;2017;0;14414;11153;19239;0;44806;60
723;2018;31044;849468;1112608;1532702;67410;3593232;60
747;2018;0;173;0;24574;17822;42569;60
787;2018;0;658154;196268;0;0;854422;60
806;2018;9889;201128;138770;442854;2522;795163;60
843;2019;31683;834364;1107814;1534258;58402;3566521;60
912;2019;766;45106;9823;68585;0;124280;60
921;2019;8277;175150;144530;417875;145;745977;60
951;2020;29496;745245;1072935;1543017;8212;3398905;60
1145;2021;8396;225959;197867;463634;26711;922567;60
1185;2011;0;24511;11563;18423;0;54497;60
1210;2012;9431;829218;850798;2043539;2642;3735628;60
1247;2012;0;685543;210837;0;0;896380;60
1285;2013;10037;816275;878954;2098024;2954;3806244;60
1369;2014;9443;782416;839114;1878006;2288;3511266;60
1429;2014;0;668122;202430;0;0;870551;60
1534;2015;12183;3870;0;442206;356237;814495;60
1745;2017;0;655970;200542;0;0;856511;60
1760;2017;160;0;0;2645;51;2856;60
1765;2017;9380;5042;0;447521;358307;820251;60
1866;2018;624;51230;13535;69867;0;135256;60
1870;2018;160;0;0;2236;51;2447;60
1955;2019;0;613742;194118;0;0;807860;60
1971;2019;160;0;0;2313;51;2524;60
2079;2020;0;531487;142555;0;0;674041;60
2090;2020;0;0;0;2002;363;2365;60
2098;2020;15063;205845;174507;422756;45704;863875;60
2245;2011;12047;835497;813288;1907479;2183;3570494;60
2321;2012;0;23042;12773;21241;0;57056;60
2444;2013;0;653638;213738;0;0;867376;60
2505;2014;0;16209;8986;8570;0;33765;60
2593;2015;12366;776185;865788;1942498;1697;3598533;60
2709;2016;10460;802779;871801;2005066;10314;3700419;60
2768;2016;0;652065;191301;0;0;843365;60
2778;2016;7950;4458;0;433766;355907;802081;60
2883;2017;769;61839;10262;75341;0;148210;60
3228;2021;24665;808302;1133044;1632726;3793;3602530;60
3258;2021;0;320;1190;19931;20151;41591;60
3301;2021;0;570774;155204;0;0;725977;60
3313;2021;0;0;190;2177;74;2442;60
23;2011;8096;551347;303612;1039809;431;1903295;61
274;2014;10661;551365;294572;1029700;441;1886739;61
478;2016;11811;567513;303354;1090274;457;1973410;61
539;2016;0;101127;5474;0;0;106602;61
601;2017;12227;534463;332391;1048736;0;1927817;61
724;2018;82024;572690;417749;795460;29939;1897862;61
788;2018;0;98628;5302;0;0;103929;61
844;2019;86515;544567;411076;796669;47674;1886501;61
1011;2020;0;96444;4424;0;0;100868;61
1335;2013;0;108253;6409;0;0;114662;61
1430;2014;0;102995;5878;0;0;108873;61
1517;2015;0;100398;6178;0;0;106576;61
1956;2019;0;98251;5266;0;0;103517;61
2009;2020;108832;489054;423574;804745;23443;1849649;61
2128;2021;109800;510894;438152;853589;20817;1933253;61
2203;2021;0;99162;4721;0;0;103882;61
2304;2012;8653;553574;299168;1115340;343;1977077;61
2350;2012;0;109077;6841;0;0;115918;61
2394;2013;10244;557425;303998;1149078;463;2021208;61
2594;2015;11661;563411;296619;1051350;420;1923462;61
2867;2017;0;98956;5239;0;0;104195;61
24;2011;59540;2000064;1678863;3983469;2973;7724909;62
275;2014;62175;1943852;1696961;3889969;1556;7594513;62
351;2015;64158;1966321;1726631;4012100;1656;7770865;62
479;2016;64775;1977110;1770290;4092029;10577;7914781;62
540;2016;0;1197221;701257;0;0;1898478;62
561;2016;1645;0;35;1622;0;3302;62
602;2017;71408;2065942;1782281;3989043;578;7909251;62
804;2018;1984;0;249;1205;0;3438;62
902;2019;0;1270399;699059;0;0;1969457;62
1012;2020;0;1212167;533065;0;0;1745232;62
1123;2021;0;1288588;525981;0;0;1814569;62
1139;2021;1793;0;187;1310;0;3290;62
1286;2013;64510;1957888;1770487;4324035;2578;8119499;62
1346;2013;1670;0;34;1919;0;3623;62
1431;2014;0;1367998;671823;0;0;2039820;62
1518;2015;0;1246428;662274;0;0;1908702;62
1746;2017;0;1222310;680243;0;0;1902553;62
1761;2017;1714;0;37;1594;0;3345;62
1789;2018;150699;1988329;2395945;3185721;119877;7840571;62
1974;2019;1332;0;0;1536;0;2868;62
2010;2020;162162;1957758;2224157;3221523;10517;7576117;62
2305;2012;56602;1979095;1740863;4242202;1892;8020653;62
2351;2012;0;1901019;697707;0;0;2598726;62
2445;2013;0;1777198;678375;0;0;2455573;62
2561;2014;1812;0;37;1706;0;3555;62
2671;2015;1625;0;33;1706;0;3364;62
2974;2018;0;1231450;694110;0;0;1925560;62
3013;2019;149736;2117694;2310519;3163416;146249;7887614;62
3193;2020;1705;0;197;1276;0;3178;62
3229;2021;158617;2036321;2343829;3354939;7068;7900774;62
25;2011;18774;682892;853532;1907477;1770;3464445;63
183;2013;20150;688959;921403;2080561;1336;3712409;63
240;2013;0;729995;7018;0;0;737014;63
276;2014;19621;681898;881077;1892534;977;3476106;63
352;2015;21062;686972;920231;1949850;972;3579087;63
541;2016;0;776467;6539;0;0;783006;63
603;2017;24477;683636;956326;1989837;0;3654277;63
674;2017;0;777850;7164;0;0;785014;63
1013;2020;0;596231;7137;0;0;603369;63
1068;2021;53122;734621;1212069;1626448;2241;3628500;63
1124;2021;0;654166;8383;0;0;662549;63
1211;2012;19857;680906;900608;2023169;1263;3625803;63
1248;2012;0;714211;6559;0;0;720770;63
1519;2015;0;748445;6800;0;0;755245;63
1903;2019;50419;734915;1210990;1511824;53518;3561666;63
2011;2020;53121;698258;1159724;1524019;3543;3438665;63
2545;2014;0;735234;6505;0;0;741739;63
2710;2016;23203;682046;924886;2025259;1977;3657372;63
2919;2018;48123;727319;1219379;1512550;63374;3570744;63
2975;2018;0;778995;7060;0;0;786055;63
3080;2019;0;758623;7259;0;0;765882;63
26;2011;19307;564387;854581;2092645;4563;3535482;64
53;2011;0;0;3667;4170;346;8183;64
90;2012;20261;592295;892844;2238212;10601;3754213;64
184;2013;19076;591527;924844;2276581;7212;3819239;64
241;2013;0;662255;29331;0;0;691586;64
277;2014;18319;561330;909242;2121802;1836;3612529;64
391;2015;0;0;3954;4138;337;8429;64
514;2016;0;3486;0;3992;355;7833;64
884;2019;0;2025;99;3143;676;5943;64
903;2019;0;436840;19234;0;0;456074;64
1105;2021;0;0;0;3130;3618;6748;64
1125;2021;0;407620;19501;0;0;427121;64
1228;2012;0;0;3952;4488;338;8777;64
1312;2013;0;0;3855;4603;334;8792;64
1399;2014;0;0;3768;3850;327;7944;64
1432;2014;0;569590;27118;0;0;596708;64
1461;2015;20130;590616;940172;2162069;1611;3714598;64
1562;2016;19656;603409;959335;2209682;842;3792924;64
1627;2016;0;547237;25221;0;0;572458;64
1852;2018;0;493013;19241;0;0;512254;64
2012;2020;79355;589558;1245968;1691799;38043;3644724;64
2050;2020;0;0;0;3641;3408;7049;64
2129;2021;78974;565199;1330695;1764969;33051;3772888;64
2352;2012;0;691411;30945;0;0;722356;64
2661;2015;0;593891;27558;0;0;621450;64
2806;2017;19138;559275;1016569;2225101;166;3820250;64
2832;2017;0;0;3100;4022;0;7122;64
2868;2017;0;545050;25175;0;0;570225;64
2920;2018;85087;588730;1299173;1725462;133286;3831738;64
3014;2019;84037;609024;1258080;1679017;118900;3749058;64
3181;2020;0;428279;15550;0;0;443829;64
27;2011;7814;137247;312130;769811;2493;1229497;65
61;2011;1;0;2816;3075;0;5892;65
91;2012;8586;139545;331390;821075;2294;1302890;65
133;2012;1;0;3197;3319;0;6517;65
157;2012;0;186362;14789;0;0;201152;65
218;2013;1;0;3442;3043;0;6486;65
557;2016;0;71106;24336;10317;0;105759;65
567;2016;291;935;2070;9131;1116;13543;65
604;2017;8921;135095;315659;782774;2020;1244469;65
682;2017;0;80124;27888;20399;0;128411;65
691;2017;270;0;6048;9709;330;16357;65
739;2018;0;0;90029;18400;0;108429;65
772;2018;0;1305;0;4391;490;6186;65
861;2019;0;0;94196;10927;6555;111678;65
964;2020;0;0;0;81941;2683;84624;65
1014;2020;0;119491;7162;0;0;126654;65
1078;2021;0;0;0;18056;86084;104140;65
1336;2013;0;168898;14345;0;0;183243;65
1433;2014;0;177973;12901;0;0;190873;65
1502;2015;1;0;2541;4109;0;6651;65
1520;2015;0;157859;12369;0;0;170228;65
1535;2015;268;3270;1843;10137;682;16200;65
1563;2016;9568;136869;320299;794316;177;1261229;65
1628;2016;0;172501;10504;0;0;183005;65
1804;2018;275;0;2149;10214;676;13314;65
1853;2018;0;171410;7599;0;0;179010;65
1957;2019;0;153577;7402;0;0;160979;65
2023;2020;0;70;2573;8559;43;11245;65
2059;2020;0;0;0;4757;899;5656;65
2142;2021;0;187;1019;9784;3947;14937;65
2204;2021;0;168330;9240;0;0;177570;65
2395;2013;8190;139470;325722;836796;2203;1312383;65
2488;2014;5851;136005;309665;768009;1760;1221290;65
2524;2014;1;0;3194;3120;0;6315;65
2595;2015;9078;137981;315450;780174;1839;1244521;65
2668;2015;0;82549;6103;17713;0;106365;65
2869;2017;0;177322;9995;0;0;187317;65
2921;2018;26141;143693;443802;609109;24047;1246791;65
3015;2019;25173;143575;439437;595630;17472;1221287;65
3025;2019;315;0;2447;10200;289;13251;65
3125;2020;28498;139035;392588;598210;2086;1160417;65
3230;2021;23949;146841;400453;623448;1219;1195910;65
3277;2021;0;0;0;4778;703;5481;65
92;2012;13634;206909;672338;1771502;2869;2667252;66
208;2013;60;0;2300;4700;0;7060;66
209;2013;92020;89150;0;3597225;29500;3807895;66
278;2014;13460;207192;662585;1661737;2013;2546988;66
385;2015;98;571;0;2858;402;3929;66
508;2016;0;0;879;2219;321;3419;66
510;2016;65;0;2800;3600;0;6465;66
605;2017;14030;214645;696864;1729403;1191;2656133;66
635;2017;0;0;1627;1126;0;2754;66
754;2018;0;0;779;2983;67;3829;66
756;2018;0;0;0;997;745;1742;66
757;2018;63;0;1850;2284;0;4197;66
758;2018;0;195;719;2714;0;3628;66
789;2018;0;0;22589;0;0;22589;66
877;2019;0;0;747;2686;69;3502;66
879;2019;0;546;341;2876;0;3763;66
979;2020;0;81;1334;2084;0;3499;66
980;2020;0;0;968;848;0;1816;66
1069;2021;28472;224618;970665;1474796;2454;2701005;66
1099;2021;0;0;538;556;0;1094;66
1100;2021;0;0;387;2984;908;4279;66
1172;2011;13785;205183;637870;1682758;2862;2542457;66
1187;2011;65;0;3085;4000;0;7150;66
1224;2012;94120;92500;0;3948016;33050;4167686;66
1249;2012;0;0;29967;0;0;29967;66
1392;2014;60;0;2300;4700;0;7060;66
1462;2015;14097;217296;685487;1713933;2320;2633134;66
1489;2015;0;0;0;2453;1413;3866;66
1491;2015;62;0;2792;4010;0;6864;66
1521;2015;0;0;32610;0;0;32610;66
1629;2016;0;0;26685;0;0;26685;66
1710;2017;0;0;1413;2093;228;3734;66
1711;2017;96;452;86;2686;352;3672;66
1747;2017;0;0;26739;0;0;26739;66
1790;2018;26668;233902;971303;1446038;42977;2720888;66
1817;2018;0;0;420;1352;0;1772;66
1904;2019;27606;241773;959599;1406259;30722;2665959;66
1958;2019;0;0;23281;0;0;23281;66
2013;2020;25153;214535;920047;1424469;4083;2588287;66
2046;2020;0;150;596;2757;0;3503;66
2080;2020;0;0;19096;0;0;19096;66
2166;2021;0;0;931;597;0;1528;66
2167;2021;79;0;160;2659;1240;4138;66
2268;2011;94820;96100;0;4086787;34010;4311717;66
2324;2012;65;0;3085;4000;0;7150;66
2396;2013;13664;209177;684842;1821569;3739;2732991;66
2446;2013;0;0;33313;0;0;33313;66
2510;2014;85432;522072;0;6649416;26050;7282970;66
2546;2014;0;0;38214;0;0;38214;66
2711;2016;13930;210554;691258;1747024;270;2663037;66
2828;2017;67;0;1972;2161;0;4200;66
3036;2019;0;0;0;805;397;1202;66
3037;2019;0;0;0;864;722;1586;66
3038;2019;100;0;1988;2250;0;4338;66
3150;2020;0;0;443;580;0;1023;66
3151;2020;0;0;0;2284;2296;4580;66
3264;2021;0;70;897;2827;0;3794;66
3302;2021;0;0;24474;0;0;24474;66
28;2011;4375;201839;95729;359940;173;662058;67
36;2011;106;14725;7482;6268;0;28581;67
66;2012;0;1090812;198617;887033;0;2176462;67
107;2012;85;13500;7604;6487;0;27676;67
200;2013;0;2220;5023;19305;0;26548;67
289;2014;0;2168;4358;18064;0;24590;67
329;2015;0;3322365;801590;2758709;0;6882664;67
353;2015;6827;193484;99344;370312;114;670082;67
369;2015;77;15125;6818;5537;0;27556;67
372;2015;0;2056;5227;17501;0;24784;67
425;2015;0;395007;49496;0;0;444503;67
492;2016;82;14131;6746;6006;0;26965;67
542;2016;0;383928;49266;0;0;433195;67
575;2016;81;55505;28022;53133;0;136741;67
606;2017;6487;194767;98258;380548;28;680088;67
622;2017;0;1788;4920;18485;0;25193;67
644;2017;61;35738;11750;26194;5483;79226;67
698;2017;123;59752;13213;56864;0;129952;67
738;2018;101;14663;7633;5606;0;28003;67
814;2018;2618;59231;8999;57427;3413;131688;67
845;2019;16855;196065;149509;302957;8860;674247;67
859;2019;0;1126;2194;8848;14554;26722;67
967;2020;0;0;0;22005;6331;28336;67
1043;2020;549;22742;12395;64911;2662;103258;67
1212;2012;4892;196373;98703;381815;185;681967;67
1250;2012;0;722464;49805;0;0;772269;67
1262;2013;0;357;869;5409;0;6635;67
1265;2013;0;3140847;811366;2935955;0;6888169;67
1287;2013;5530;191194;100811;390662;113;688310;67
1337;2013;0;289891;50322;0;0;340213;67
1370;2014;5695;191093;97957;357566;138;652449;67
1545;2016;0;3366679;783575;2865059;0;7015312;67
1564;2016;6116;193022;99378;384818;172;683506;67
1577;2016;0;2118;4993;17206;0;24317;67
1590;2016;3;34512;12011;25223;5355;77104;67
1658;2017;24379;1838572;1275031;2838466;711445;6687893;67
1689;2017;99;14811;7638;5870;0;28418;67
1854;2018;0;407528;47168;0;0;454696;67
1927;2019;71;26429;8216;26542;5738;66996;67
1959;2019;0;413328;47462;0;0;460789;67
1982;2019;478;12470;4797;59658;900;78303;67
2014;2020;18073;177632;139723;306361;724;642513;67
2130;2021;16602;193975;149935;325085;401;685998;67
2151;2021;0;0;0;25298;6855;32153;67
2205;2021;0;435670;43094;0;0;478763;67
2222;2021;37736;2078525;2024817;2228664;288100;6657842;67
2226;2011;0;271;850;5362;0;6483;67
2280;2012;0;250;891;5504;0;6645;67
2404;2013;79;14051;7519;6257;0;27907;67
2457;2014;0;505;904;5158;0;6567;67
2460;2014;0;3331239;758933;2646923;0;6737095;67
2500;2014;66;14240;6987;5335;0;26628;67
2547;2014;0;432950;47617;0;0;480567;67
2566;2015;0;506;908;5303;0;6717;67
2624;2015;54;32020;11171;30330;0;73575;67
2680;2015;722;38493;30335;64422;0;133972;67
2870;2017;0;404075;50291;0;0;454366;67
2922;2018;16997;198222;149214;298996;9643;673072;67
2994;2018;24161;2269688;1351193;2742204;225451;6612697;67
3027;2019;0;1809;5715;22897;0;30421;67
3099;2019;25717;2190750;1607033;2269097;472074;6564671;67
3139;2020;0;2449;3689;8811;10659;25608;67
3152;2020;106;20500;11533;31187;1993;65319;67
3182;2020;0;405803;38805;0;0;444608;67
3204;2020;38950;2237283;1639295;2086795;231249;6233572;67
3245;2021;0;3025;4757;6006;12369;26157;67
3266;2021;104;20528;14540;26231;6284;67687;67
3324;2021;865;29284;21944;56655;30802;139549;67
62;2011;529;58193;150119;112102;153553;474496;68
185;2013;16662;782440;827254;1822596;21909;3470860;68
257;2013;524;53375;155471;115456;152657;477482;68
426;2015;0;1399762;64045;0;0;1463807;68
442;2015;0;48618;2335;15988;0;66941;68
607;2017;20185;775650;836878;1762264;140;3395117;68
697;2017;13846;21622;68644;66775;225;171112;68
790;2018;0;1395849;65553;0;0;1461402;68
846;2019;38696;802733;1035745;1385160;54416;3316750;68
868;2019;167;67172;31194;64419;5475;168427;68
914;2019;0;49130;1201;15794;6541;72665;68
930;2019;11985;152039;110761;232565;117564;624914;68
952;2020;43371;757415;993315;1411606;4278;3209986;68
972;2020;0;0;0;65333;96720;162053;68
1015;2020;0;1165842;54705;0;0;1220548;68
1029;2020;0;41785;2795;16373;13833;74787;68
1044;2020;13434;158305;143182;180809;129403;625132;68
1082;2021;0;0;0;0;0;0;68
1213;2012;14404;777954;820952;1789340;22298;3424949;68
1338;2013;0;1287420;66187;0;0;1353606;68
1371;2014;12931;751984;807109;1672912;21603;3266539;68
1434;2014;0;1443489;64736;0;0;1508225;68
1442;2015;293;58085;31189;65217;4264;159049;68
1463;2015;20761;754655;818135;1719131;20843;3333525;68
1542;2015;0;0;0;0;77;77;68
1654;2016;770;181626;136428;120880;26740;466444;68
1748;2017;0;1420529;67554;0;0;1488083;68
1791;2018;42971;798940;1081648;1374769;42728;3341056;68
1867;2018;0;52791;4639;15172;0;72602;68
1960;2019;0;1344614;63734;0;0;1408348;68
2206;2021;0;1317085;61080;0;0;1378165;68
2215;2021;0;19209;5851;11657;13926;50643;68
2225;2021;9706;161882;152611;198993;130506;653697;68
2246;2011;14775;795944;793815;1699159;24379;3328071;68
2353;2012;0;1298588;63774;0;0;1362362;68
2364;2012;606;60337;148694;111015;156677;477328;68
2564;2014;529;48939;147335;107478;156453;460734;68
2681;2015;441;31245;104828;108022;220773;465309;68
2684;2016;293;58085;31189;65217;4264;159049;68
2712;2016;18658;764768;834050;1787428;21800;3426703;68
2769;2016;0;1357266;65937;0;0;1423204;68
2775;2016;0;49038;6954;11826;0;67818;68
2781;2016;12270;86942;8806;72704;9953;190674;68
2783;2017;207;76398;36787;67630;5050;186073;68
2885;2017;0;51547;5251;13198;0;69996;68
2893;2017;600;171912;133462;122149;33693;461816;68
2937;2018;165;72936;34381;66064;3955;177501;68
2995;2018;13790;145829;110484;235050;144583;649735;68
3231;2021;35909;801708;1040208;1481259;3429;3362513;68
3256;2021;153;23735;11590;68184;68543;172205;68
29;2011;9683;1661274;3139189;4860221;12567;9682933;69
93;2012;9232;1647567;3224160;5140608;6628;10028195;69
242;2013;0;1114088;151076;0;0;1265164;69
316;2014;0;1146780;147519;0;0;1294299;69
543;2016;0;1094684;154341;0;0;1249025;69
791;2018;0;1133531;178451;0;0;1311982;69
953;2020;42465;1557628;4020403;3803683;59105;9483284;69
1016;2020;0;972187;166560;0;0;1138747;69
1126;2021;0;1141132;167692;0;0;1308825;69
1251;2012;0;1150147;152425;0;0;1302573;69
1288;2013;9643;1660152;3305231;5306237;5829;10287092;69
1372;2014;9946;1595161;3146065;4843323;3256;9597750;69
1464;2015;11579;1624171;3272659;5038238;1517;9948165;69
1565;2016;12081;1622787;3264895;5176435;1703;10077901;69
1678;2017;12406;1578205;3315450;5119437;16;10025514;69
1749;2017;0;1102066;154134;0;0;1256200;69
1792;2018;40437;1637039;4235543;3724746;244974;9882740;69
1905;2019;40325;1603053;4239493;3724808;176636;9784317;69
2662;2015;0;1086468;156337;0;0;1242805;69
